path,size_bytes,sha256,outcome,doc_id,community,category,pre_screen_doc_type,pre_screen_confidence,pre_screen_reasoning,existing_id,email_subject,email_from,email_date,error
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0821.jpg",6587425,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0822.jpg",5839164,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0823.jpg",6459468,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0824.jpg",5167765,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0825.jpg",5822086,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0826.jpg",3326073,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0829.jpg",3101686,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0830.jpg",4998713,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0831.jpg",7854047,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0832.jpg",6600905,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0833.jpg",3385363,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0834.jpg",5473225,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\IMG_0835.jpg",5888199,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\Crash Report.pdf",1501726,8db57d7e5ee4ca6b9bf4f7c1af206b7944f54f379a30e81d0aeecc0c6667a948,uploaded,544a6034-9b44-49e4-9b36-1f6a2b399a3f,Waterview Estates,other,claim_evidence,high,Texas Peace Officer's Crash Report filed in the '2024 Tennis Court Claim' folder is HOA claim evidence documenting the accident that caused damage to common property (green gate and shrub plant at Waterview Estates).,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Acacia.pdf",581157,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Baldwin Elm.pdf",2343651,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Banyon Oak Ct.pdf",338045,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Beech Fern Drive.pdf",889116,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Bellflower Glen Dr.pdf",426047,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Brookwood Hollow.pdf",657436,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Buckeye Pass.pdf",451589,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Camelia Evergreen Lane.pdf",456049,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Cape Clover Trail.pdf",445908,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Dahlia Brook Way.pdf",444450,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Elderberry Arbor.pdf",1076115,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Emory Mill Road.pdf",150357,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Flax Flower Dr.pdf",538236,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Fledgling Trail.pdf",412643,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Fossil Stone Lane.pdf",504343,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Gable Crossing Road.pdf",376406,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Hickory Harvest Dr.pdf",1025591,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Jay Thrush Drive.pdf",889630,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Juniper Berry Drive.pdf",536142,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Juniper Chase Drive.pdf",663358,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Lark Orchard Way.pdf",224010,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Larkspur Landing.pdf",971973,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Lily Pad Way.pdf",328647,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Linden Spruce Lane.pdf",1029613,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Magnolia Sky Drive.pdf",541207,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Millwood Pass Circle.pdf",473606,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Moss Bark Trail.pdf",389502,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Nandina Knoll.pdf",631155,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Norfolk Way.pdf",464119,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Pemetic Trail.pdf",699488,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Pemetic Trail2.pdf",139314,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Persimmon Pass.pdf",195754,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Pond Arbor Path.pdf",71125,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Quill Rush Way.pdf",429534,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Redwood Tree St.pdf",348957,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Roycroft Lane.pdf",286839,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Sagebrush Cove.pdf",326598,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Silktail Court.pdf",432050,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Spring Sunrise.pdf",512224,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Stable Meadow.pdf",1706806,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Sweetspire Ridge.pdf",453145,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Travertine Point.pdf",654961,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Treemont Fair Drive.pdf",84985,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Waterview Meadow Drive.pdf",282598,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Waterviolet Lane.pdf",1163192,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2025 Pool - Key Fob Registration and Pool Release\2025 Pool Wood Thrush Ct.pdf",260066,,skipped_excluded_subfolder,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\2024 Tennis Court Claim\Root Insurance Documents.pdf",250171,a070373644c31c97da4cfb103e8849468919e308e3dd000afe039b94eca156b3,uploaded,bed3bed1-543b-4a4b-92a0-2de2fc590c2e,,other,claim_correspondence,high,"Root Insurance document is the at-fault party's carrier correspondence in the 2024 Tennis Court Claim folder, making it HOA case-file evidence regardless of third-party authorship.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\19923 Juniper Berry Roof Appd.pdf",101641,e373971f60f19c597114855c5ed9f51edd9d51fbd6168bd4d738f7cbbb497a17,uploaded,cb0b24e0-2717-4149-ac4a-6a8f2bfa8649,Waterview Estates,arc_application,acc_decision,high,"Architectural Control Committee approval letter for a homeowner's roof replacement request—core ACC/ARC compliance document directly supporting Waterview Estates governance, and the folder path 'ACC' confirms this as an HOA operational record.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\19603 Sandal Grove fence apprvoal with stipulations.pdf",812951,411f814d035465d40d0cff2706f8f4f072e66d61b11b497acc0aa0b54e62535b,uploaded,3127f022-2e7e-4236-bd9b-02fa55d840de,Waterview Estates,arc_application,acc_decision,high,Architectural Control Committee approval letter and application for homeowner fence replacement—core ACC/ARC compliance document for Waterview Estates governance.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2017\5226 Jay Thrush appd remove tree.pdf",118145,d6cba27e487c0b6dcff4fb20f8a610463726866342cd18879430afec9e555565,uploaded,fd36e7ed-8d6f-45b7-8884-5a84b7ffb843,Waterview Estates,arc_application,acc_decision,high,"Architectural Control Committee approval document for tree removal at a homeowner's property (5226 Jay Thrush Drive), which is a core ACC/ARC function for HOA governance and compliance.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2023\19910 Cape Clover Application.pdf",171478,2368550e59fdda6ffc05d2163dbaf0f5b0c309d3c5a680b1df7806eead45a6cb,uploaded,e89a005d-c390-447e-9bd4-351314a95744,,arc_application,acc_application,high,"ACC/ARC application for property at Waterview Estates filed in the ACC folder for 2023, which is a standard HOA compliance document required for architectural review approval.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\19923 Roycroft Lane Driveway-Walkway Approval.pdf",83373,4b429d194795d10b9c7edcd0363521ee0297fbddca00d95f348b46a1bb8abb03,uploaded,3b2165b6-0e5c-4319-95ce-4e1ea34347b9,Waterview Estates,arc_application,acc_decision,high,"Architectural Control Committee approval letter for homeowner project at 19923 Roycroft Lane, stored in ACC folder per community governance records.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2023\20038 Juniper Chase Application.pdf",1762847,df0f59121c3472083ed2559133e95d9eab6535eb38191e26e247cbbb9b3494ba,uploaded,60c4ac08-dbb3-4dfe-8cbf-f6574a04a444,Waterview Estates,arc_application,acc_application,high,"ACC application for architectural review at Waterview Estates, filed in the ACC folder where such applications are properly stored and managed.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5010 Quill Rush Way-Shed Approval.pdf",128717,f5bdd199845fcbff156f5f9abe55ad0ea2c677f8738de4bf619e9a5ddef36a78,uploaded,585e01de-8d95-454a-ad95-af92d4da89f8,Waterview Estates,arc_application,acc_decision,high,"This is an Architectural Control Committee approval letter for a homeowner's shed project, documenting the ACC's decision with conditions; it is a core HOA compliance and governance record belonging in the ACC folder.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5810 Baldwin Elm-Solar Vent Approval.pdf",83277,0a85fa890a8035be5bda6d7839d5ac8b3b10dff9e7590daaad2948105287a794,uploaded,e76120f4-da51-42b6-beaf-1d1416c6d724,Waterview Estates,other,acc_approval,high,"ARC Committee approval decision for homeowner solar attic vent project is a compliance/governance document directly related to HOA operations and architectural control, properly filed in the ACC folder.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5822 Water Violet Garage Screen Denial.docx",57781,,skipped_filetype_unsupported,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5114 Quill Rush Way  Roof 2024.pdf",633100,0804a71ac0993f68e3747d0fb32dd55f66ca68fed06353a1907a163e858b97ea,uploaded,a182b0c5-c562-4fc6-8572-bb2c9e41e1bf,Waterview Estates,arc_application,acc_application_and_vendor_contract,high,"This is an Architectural Control Committee (ACC) application with roof repair proposal from M&M Roofing for a homeowner at 5114 Quill Rush Way; the ACC folder context and the application form itself are clear HOA governance documents for Waterview Estates, and the contractor proposal is substantive third-party documentation supporting the ACC review.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5930 Spring Sunrise Replace windows approval.pdf",166663,58088b03df1d869cffb0900e3155f4ef3c8cced9f64f7efea98b93eb62b08fbe,skipped_not_relevant,,,,acc_approval_wrong_community,high,"Document is an ACC approval for Lakes of Pine Forest Association, Inc., not Waterview Estates; the letterhead and all signatures reference Lakes of Pine Forest, making this a document for a different HOA community.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\5838 Spring Sunrise Replace driveway approval.pdf",83286,f84ee078c2b6dfc12ac193a48a4dd856f15dca64fbf799b1199039231ef71336,uploaded,18e1298a-5b09-46b0-817a-69f9fe2ad2ce,Waterview Estates,arc_application,acc_approval,high,Architectural Control Committee approval decision for a homeowner's driveway replacement project; standard ACC/ARC compliance record stored in the ACC folder for Waterview Estates 2024.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\Approval Letter - Sample.docx",59813,,skipped_filetype_unsupported,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\Approval Letter - WV Template.docx",59751,,skipped_filetype_unsupported,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\6014 Spring Sunrise replace windows appd.pdf",1670731,4fa34c13cc195395e8bcc9a8380f416d85707b01aafc7befe789267029fc85c2,uploaded,32fcfae6-6ebb-46d1-9576-265caf998ed6,Waterview Estates,arc_application,acc_decision,high,"Folder path 'ACC / 2024' and filename 'Spring Sunrise replace windows appd' indicate this is an Architectural Control Committee approval decision for a homeowner window replacement project at Waterview Estates, a core ACC/ARC governance document.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\19510 Gable Crossing Dr-Patio Cover-Approved.PDF",2038388,5f216952aedbd39e64094737e5c8d5457193271f133fb8b99524a8b48f4e2cdb,uploaded,c403526f-16da-4c51-84de-1a17aea0ae8a,Waterview Estates,arc_application,acc_approval,high,"This is an ACC (Architectural Review Committee) approval letter and supporting application for a patio cover project at a Waterview Estates homeowner's property, including architectural drawings and specifications—core ACC compliance documentation for HOA governance and property records.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\19623 Norfolk Ridge Way-Gazebo Denial.pdf",1288287,94852af516de2d7ae0a948d28768416531db6475fd0103aa086bcb43614705ae,uploaded,1b86847f-e2e0-4459-aa2c-2bd26dfef8fa,Waterview Estates,arc_application,acc_decision,high,ACC denial decision for a homeowner's gazebo application at 19623 Norfolk Ridge Way—a core HOA compliance/governance record documenting architectural review and enforcement action.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\20002 Juniper Berry Dr-Tree Removal-Replacement-Approved.pdf",2549962,5e370e98b8c149ed42d49de98d6ea8b3ff098a8052f8e16eeebb6371e6bc3b1f,uploaded,fafcf34d-388e-4aa7-98b2-df52c26ec450,Waterview Estates,arc_application,acc_decision,high,"Architectural Review Committee approval letter for a homeowner's tree removal and replacement project at 20002 Juniper Berry Drive, Waterview Estates—core ACC/ARC governance document with application, photos, and formal approval decision.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\20002 Juniper Berry Dr. - Tree Removal-Denied.pdf",584344,04a7b04e20dc0c81ed98f5a5496c4e24f12ba1be2a40fb29ad811c89a5e57270,error,,,,acc_decision,high,"Official Architectural Committee denial letter for a homeowner's tree removal application—a core ACC/ARC compliance and governance document for Waterview Estates, properly filed in the ACC folder.",,,,,"HTTP 500: new row for relation ""library_documents"" violates check constraint ""library_documents_approval_status_check"""
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\20018 Cape Clover Trail - Roof -  Denial.pdf",697789,8a09f3a67eb1ed294c7a98b0ff6710c8b4f95c8ba7de6eef748e4b7477cf3a39,uploaded,e53eaa7f-69d4-42d5-a5dc-3adb3a7776b9,Waterview Estates,arc_application,acc_decision,high,ACC denial decision for a roof project at a specific property address (20018 Cape Clover Trail) is a compliance/governance record directly relevant to HOA management and the ACC approval process for Waterview Estates.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\20018 Cape Clover Trail - Roof - Approved.pdf",458325,80542e2725cb69bc2094e8f8c4be840d2c842f9ea3ff3339e8a7367701818376,uploaded,b57a20a3-b6d9-4f35-b250-75e26242ee0f,Waterview Estates,arc_application,acc_approval,high,"ARC application and approval letter for roof replacement project at a Waterview Estates property, directly supporting ACC/architectural compliance records for the community.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\2024\April 2024\5323 Baldwin Elm St. - Roof - Approved.pdf",637219,795f83c167d32a86eae4ce08a5e22d09429d58b7f87ad570d5e51d68c22411dc,uploaded,f5c6038b-edad-42f2-8208-211987417fe0,Waterview Estates,arc_application,acc_approval,high,"Approval letter from Waterview Estates HOA ARC Committee for homeowner's roof replacement project, along with the homeowner's submitted architectural review application—core HOA compliance and architectural control documentation.",,,,,
